molecule_chembl_id,canonical_smiles,clean_smiles,IC50_nM
CHEMBL54805,Brc1cccc(Nc2ncnc3cccnc23)c1,Brc1cccc(Nc2ncnc3cccnc23)c1,34.0
CHEMBL170996,CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,100.0
CHEMBL168363,O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,1200.0
CHEMBL355461,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,3000.0
CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,18.0
CHEMBL335052,CN(c1ccccc1)c1[nH]cnc2ncnc1-2,CN(c1ccccc1)c1[nH]cnc2ncnc1-2,2000.0
CHEMBL168343,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,5000.0
CHEMBL52418,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,29.0
CHEMBL54784,c1ccc(CNc2ncnc3ccncc23)cc1,c1ccc(CNc2ncnc3ccncc23)cc1,1460.0
CHEMBL296377,Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,40.0
CHEMBL54474,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,940.0
CHEMBL355853,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,4000.0
CHEMBL172333,O=C(OC/C=C/c1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(OCC=Cc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,1300.0
CHEMBL51320,c1ccc(CNc2ncnc3cnccc23)cc1,c1ccc(CNc2ncnc3cnccc23)cc1,2030.0
CHEMBL543195,COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC.Cl,COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC,3000.0
CHEMBL316764,O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,O=C(O)c1cc(N=Cc2cc(O)ccc2O)ccc1O,5000.0
CHEMBL168533,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,30.0
CHEMBL355206,CC(C)(C)OC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,CC(C)(C)OC(=O)c1cc(N=Cc2cc(O)ccc2O)ccc1O,10000.0
CHEMBL52882,CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,CNC1=CC2N=CN(C)C(=Nc3cccc(Br)c3)C2C=N1,3.1
CHEMBL51265,Brc1cccc(Nc2ncnc3cnccc23)c1,Brc1cccc(Nc2ncnc3cnccc23)c1,51.0
CHEMBL50245,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,324.0
CHEMBL53552,c1ccc(CNc2ncnc3cccnc23)cc1,c1ccc(CNc2ncnc3cccnc23)cc1,603.0
CHEMBL171144,CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,CC(COC(=O)c1cc(N=Cc2cc(O)ccc2O)ccc1O)CC(C)(C)C,10000.0
CHEMBL435662,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,1000.0
CHEMBL169514,O=C(Oc1ccc2ccccc2c1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(Oc1ccc2ccccc2c1)c1cc(NCc2cc(O)ccc2O)ccc1O,90.0
CHEMBL168330,CC(C)(C)CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,CC(C)(C)CCOC(=O)c1cc(N=Cc2cc(O)ccc2O)ccc1O,2000.0
CHEMBL171085,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,6000.0
CHEMBL352589,O=C(Cc1cc(NCc2cc(O)ccc2O)ccc1O)NOCc1ccccc1,O=C(Cc1cc(NCc2cc(O)ccc2O)ccc1O)NOCc1ccccc1,1000.0
CHEMBL291701,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,684.0
CHEMBL422335,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O,90.0
CHEMBL51707,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,13.0
CHEMBL554053,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12.Cl,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12,5500.0
CHEMBL353028,CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,700.0
CHEMBL54475,Brc1cccc(Nc2ncnc3ncccc23)c1,Brc1cccc(Nc2ncnc3ncccc23)c1,688.0
CHEMBL168366,O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,130.0
CHEMBL435902,O=C(OCCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(OCCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,400.0
CHEMBL52665,Brc1cccc(Nc2ncnc3ccncc23)c1,Brc1cccc(Nc2ncnc3ccncc23)c1,35.0
CHEMBL169657,CONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,300.0
CHEMBL354128,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c1ccccc1,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c1ccccc1,400.0
CHEMBL168915,O=C(Oc1cccc2ccccc12)c1cc(NCc2cc(O)ccc2O)ccc1O,O=C(Oc1cccc2ccccc12)c1cc(NCc2cc(O)ccc2O)ccc1O,110.0
CHEMBL53121,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,124.0
CHEMBL170111,CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1000.0
CHEMBL355857,CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,400.0
CHEMBL53404,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,100.0
CHEMBL54788,Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,44.0
CHEMBL142898,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OC)cc1,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OC)cc1,10000.0
CHEMBL343314,CC(C)(C)c1ccc(-c2ccc(C(=O)O)cc2)c(O)c1,CC(C)(C)c1ccc(-c2ccc(C(=O)O)cc2)c(O)c1,10000.0
CHEMBL142200,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)OC)cc1,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)OC)cc1,5000.0
CHEMBL347786,CC(C)(C)c1cc(O)cc(-c2ccc(CO)cc2)c1,CC(C)(C)c1cc(O)cc(-c2ccc(CO)cc2)c1,10000.0
CHEMBL143899,O=C(O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1,O=C(O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1,10000.0
CHEMBL109372,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,5170.0
CHEMBL142611,COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1,COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1,10000.0
CHEMBL142985,COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1,COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1,5000.0
CHEMBL142831,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)O)cc1,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)O)cc1,10000.0
CHEMBL357040,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2O)cc1,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2O)cc1,5000.0
CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,Cc1ccc(C(=O)C(C#N)=Cc2ccc(O)c(O)c2)cc1,880.0
CHEMBL332612,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,5.0
CHEMBL118904,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,270.0
CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,2300.0
CHEMBL56455,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,COc1ccc(CCNC(=O)C(C#N)=Cc2ccc(O)c(O)c2)cc1OC,1700.0
CHEMBL332333,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,58.0
CHEMBL332882,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,5.0
CHEMBL56132,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccccc1,1300.0
CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,COc1ccc(NC(=O)C(C#N)=Cc2ccc(O)c(O)c2)c(OC)c1,1700.0
CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.0
CHEMBL122243,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,800.0
CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.0
CHEMBL56542,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,N#CC(=Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,2100.0
CHEMBL332765,CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,29.0
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,7.0
CHEMBL121190,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,160.0
CHEMBL331906,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,26.0
CHEMBL332906,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,2.0
CHEMBL57462,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,2500.0
CHEMBL55994,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1cccs1,3100.0
CHEMBL55360,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,Cc1cccc(C)c1NC(=O)C(C#N)=Cc1ccc(O)c(O)c1,5100.0
CHEMBL122068,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,220.0
CHEMBL332971,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,96.0
CHEMBL65063,Nc1ncnc2c1cnn2-c1ccccc1,Nc1ncnc2c1cnn2-c1ccccc1,2700.0
CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.0
CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,4300.0
CHEMBL119982,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,870.0
CHEMBL56319,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,CCOC(=O)C(Cc1ccccc1)NC(=O)C(C#N)=Cc1ccc(O)c(O)c1,1530.0
CHEMBL121260,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,84.0
CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,1.0
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,10000.0
CHEMBL319540,Cc1c(C)n(-c2ccccc2)c2ncnc(N)c12,Cc1c(C)n(-c2ccccc2)c2ncnc(N)c12,2710.0
CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,30.0
CHEMBL57300,N#CC(C#N)=C1CCc2c1ccc(O)c2O,N#CC(C#N)=C1CCc2c1ccc(O)c2O,7000.0
CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.0
CHEMBL293584,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,500.0
CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,130.0
CHEMBL119977,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,19.0
CHEMBL118130,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,6.0
CHEMBL290389,COc1cc(/C=C(\C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,350.0
CHEMBL120185,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,10000.0
CHEMBL103552,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,4100.0
CHEMBL121405,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,2000.0
CHEMBL103860,O=C(O)c1cc(CCc2cc(O)ccc2O)ccc1O,O=C(O)c1cc(CCc2cc(O)ccc2O)ccc1O,3300.0
CHEMBL118258,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,10000.0
CHEMBL39295,COc1cc(/C=C(\C#N)c2ccccn2)ccc1O,COc1cc(C=C(C#N)c2ccccn2)ccc1O,2100.0
CHEMBL7572,CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,10000.0
CHEMBL104466,COc1cc2ncc(N[C@H]3CC[C@H](O)CC3)nc2cc1OC,COc1cc2ncc(NC3CCC(O)CC3)nc2cc1OC,3700.0
CHEMBL75208,Cc1[nH]c2ncnc(Nc3cccc(C#N)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cccc(C#N)c3)c2c1C,200.0
CHEMBL76444,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,500.0
CHEMBL306315,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,6.0
CHEMBL433305,c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,310.0
CHEMBL421686,Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C,Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C,1080.0
CHEMBL307062,Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,820.0
CHEMBL74778,Cc1[nH]c2ncnc(Nc3cccc(O)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cccc(O)c3)c2c1C,1250.0
CHEMBL73406,Cc1[nH]c2ncnc(Nc3cc(Cl)cc(Cl)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cc(Cl)cc(Cl)c3)c2c1C,170.0
CHEMBL72393,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,46.0
CHEMBL307599,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,2100.0
CHEMBL440873,FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,360.0
CHEMBL4106341,Cc1[nH]c2ncnc(NC3CCCCC3)c2c1C,Cc1[nH]c2ncnc(NC3CCCCC3)c2c1C,6920.0
CHEMBL74481,Cc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,Cc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,110.0
CHEMBL75177,Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,29.0
CHEMBL306029,Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C,1900.0
CHEMBL431191,COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,860.0
CHEMBL73301,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,1200.0
CHEMBL73710,Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,560.0
CHEMBL72322,Oc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,Oc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,420.0
CHEMBL75049,Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,1900.0
CHEMBL306081,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C,27.0
CHEMBL74722,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,25.0
CHEMBL76116,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,2500.0
CHEMBL307026,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,570.0
CHEMBL308582,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,550.0
CHEMBL177688,OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1360.0
CHEMBL177298,CC(C)(Nc1nc(NO)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,CC(C)(Nc1nc(NO)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,10000.0
CHEMBL175862,CC(C)(Nc1nc(O)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,CC(C)(Nc1nc(O)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,10000.0
CHEMBL176078,CCN(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1,CCN(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1,10000.0
CHEMBL176019,CC(C)N(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1,CC(C)N(Cc1ccccc1)c1nc(O)nc(Nc2ccc3ncsc3c2)n1,10000.0
CHEMBL181275,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,200.0
CHEMBL368891,Nc1ncnc2nn3ccccc3c12,Nc1ncnc2nn3ccccc3c12,10000.0
CHEMBL361322,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,5010.0
CHEMBL181617,ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,10.0
CHEMBL179451,ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,26.0
CHEMBL186802,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC,5600.0
CHEMBL186580,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,490.0
CHEMBL186747,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC,3200.0
CHEMBL182397,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,2800.0
CHEMBL185637,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,110.0
CHEMBL188304,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,100.0
CHEMBL186080,Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1,Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1,150.0
CHEMBL184311,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,3250.0
CHEMBL185853,Cc1ccc(Nc2ncnn3cccc23)cc1O,Cc1ccc(Nc2ncnn3cccc23)cc1O,510.0
CHEMBL188522,Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,340.0
CHEMBL184750,Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,650.0
CHEMBL186001,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,200.0
CHEMBL189338,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)nc2n2cncc12,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,1000.0
CHEMBL188386,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,7400.0
CHEMBL190984,CN(C)CCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,CN(C)CCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,10000.0
